month,VTI_adjusted_close,VEA_adjusted_close,BND_adjusted_close,GLD_adjusted_close,VNQ_adjusted_close,SHY_adjusted_close,VTI_return,VEA_return,BND_return,GLD_return,VNQ_return,SHY_return,portfolio_return,benchmark_return,portfolio_value,benchmark_value
2013-12,77.86064910888672,28.557361602783203,55.37189483642578,116.12000274658203,39.35445022583008,67.70331573486328,0.02733492714930863,0.018982028087221936,-0.006368236444137754,-0.03794527189279151,0.0010188207237449287,-0.0017739473613460621,0.008356932440613097,0.013853661711930075,12798.634728156876,13644.057995507614
2014-01,75.39303588867188,27.07056427001953,56.2296257019043,120.08999633789062,41.036895751953125,67.83978271484375,-0.0316926874930612,-0.05206353981310263,0.015490365067194034,0.034188714238774454,0.04275108701731489,0.002015661692477355,-0.01095680584302431,-0.012819466468959106,12658.402572384673,13469.14845153367
2014-02,79.06201171875,28.680683135986328,56.493709564208984,127.62000274658203,43.11555099487305,67.86620330810547,0.04866465167281331,0.059478585296797615,0.0046965253459929635,0.0627030280482701,0.05065332561907998,0.00038945574712068165,0.038384221673280254,0.031077401142085168,13144.285502752706,13887.734581004277
2014-03,79.4647216796875,28.579334259033203,56.397850036621094,123.61000061035156,43.32980728149414,67.79236602783203,0.0050935961808065144,-0.0035336981505144083,-0.0016968177223154468,-0.031421423365686874,0.004969350540053874,-0.0010879830707226645,-0.001864894643935544,0.0023774306195577296,13119.772795120261,13920.751706433446
2014-04,79.5136489868164,29.029451370239258,56.85042953491211,124.22000122070312,44.75325393676758,67.865478515625,0.0006157110488114181,0.015749740953597824,0.008024765092944808,0.0049348807324614,0.03285144210372204,0.0010784767087632652,0.006804920849670848,0.003579332666464774,13209.051810556719,13970.57870775803
2014-05,81.1849594116211,29.541900634765625,57.449153900146484,120.43000030517578,45.826995849609375,67.98674011230469,0.0210191639561379,0.017652736801348157,0.010531571531340767,-0.03051039187154414,0.023992488107320575,0.0017867935116933076,0.011926393879288856,0.016824126986219046,13366.588165221352,14205.621498008319
2014-06,83.31300354003906,29.84786033630371,57.49735641479492,128.0399932861328,46.346744537353516,67.93286895751953,0.02621229528031699,0.0103568049097702,0.0008390465546668224,0.06319017654797743,0.01134153959054629,-0.0007923773767674058,0.019094676252745718,0.01606299579005692,13621.818838840036,14433.806336325968
2014-07,81.65113830566406,29.140026092529297,57.33757019042969,123.38999938964844,46.3838996887207,67.88064575195312,-0.019947249093910435,-0.023714739877467195,-0.0027790186250044036,-0.03631673024297155,0.000801677695770886,-0.0007687472407365004,-0.01586089177698079,-0.013079956906348023,13405.764644431556,14245.012771452251
2014-08,85.04026794433594,29.21712303161621,57.99210739135742,123.86000061035156,47.79584503173828,68.0068588256836,0.04150743895308029,0.00264574022144326,0.01141550293732152,0.0038090706137288155,0.030440419035334454,0.0018593381417093546,0.021849607269004062,0.02947066454677678,13698.675337053084,14664.822764304272
2014-09,83.25733947753906,28.00379753112793,57.66061782836914,116.20999908447266,44.9087028503418,67.95698547363281,-0.02096569672103943,-0.04152789099649978,-0.005716115138759137,-0.061763293138879294,-0.060405714753642537,-0.0007333576776221706,-0.02527777405803169,-0.014865864088127312,13352.403316988726,14446.81750221365
2014-10,85.54351806640625,27.905166625976562,58.07735824584961,112.66000366210938,49.37144088745117,68.13394927978516,0.027459183817469368,-0.0035220546442579215,0.007227470554008297,-0.03054810644807593,0.0993735680137866,0.002604056152858636,0.014306303532375803,0.01936649851208494,13543.426851728269,14726.601771874633
2014-11,87.66522979736328,27.905166625976562,58.56000900268555,112.11000061035156,50.35901641845703,68.20558166503906,0.024802717715092903,0.0,0.00831048056271455,-0.00488197260677703,0.02000297162193765,0.0010513464434558362,0.01256322586930777,0.018205822854141563,13713.57598231098,14994.71167497687
2014-12,87.63166809082031,26.85321044921875,58.59328842163086,113.58000183105469,51.31779479980469,68.00601196289062,-0.0003828394292759718,-0.03769754149321436,0.0005682960011803573,0.013112132840068735,0.019038862343551566,-0.002926002495346136,-0.0035488367189803077,-2.385257093440163e-06,13664.908740316429,14994.675908734484
2015-01,85.23422241210938,27.04462242126465,60.00175094604492,123.44999694824219,54.83399963378906,68.43281555175781,-0.0273582111460694,0.007128085202619205,0.024037949778120016,0.08689905756357263,0.06851823714758987,0.006275968499668494,0.008565031805215307,-0.0067997467763936306,13781.949118292603,14892.715909560999
2015-02,90.12832641601562,28.710540771484375,59.21770477294922,116.16000366210938,52.8193244934082,68.23381805419922,0.05741947149166382,0.06159887626716687,-0.013067054889793761,-0.05905219494812319,-0.03674134941525231,-0.0029079250350014796,0.021053173096967113,0.029224860939080784,14072.102878693611,15327.953461023155
2015-03,89.08025360107422,28.36075210571289,59.540496826171875,113.66000366210938,53.73408889770508,68.40388488769531,-0.011628672767135306,-0.012183283782620347,0.005450938270240124,-0.021522037888980217,0.017318744854660784,0.0024924126825354165,-0.006277873018725355,-0.004796828352185133,13983.760003714733,15254.427899280345
2015-04,89.62842559814453,29.45730209350586,59.347938537597656,113.47000122070312,50.59202194213867,68.42561340332031,0.006153686983483286,0.03866434795895568,-0.003234072586535408,-0.0016716737223684275,-0.05847436925092442,0.00031765031563146806,0.004377605521601324,0.0023985831554758086,14044.975388719744,15291.01691308598
2015-05,90.7912826538086,29.44304847717285,59.05318832397461,114.0999984741211,50.43906021118164,68.45384979248047,0.012974199288937838,-0.0004838737874827137,-0.004966477705646288,0.005552104050766671,-0.0030234358123099048,0.000412658180990233,0.004300150744551839,0.005797928491104187,14105.37090009476,15379.673135704317
2015-06,89.2706527709961,28.586044311523438,58.396385192871094,112.37000274658203,48.08424758911133,68.47563934326172,-0.016748633110633904,-0.029107181829824746,-0.011122229802397743,-0.015162101232906178,-0.04668629058929774,0.00031831008551463924,-0.017680697117806482,-0.01449807178733944,13855.978109475864,15156.69753051706
2015-07,90.7887954711914,29.00419044494629,58.909759521484375,104.93000030517578,50.858943939208984,68.50629425048828,0.017006066978022094,0.014627631891492188,0.008791200464167703,-0.06620986259282224,0.05770489275007362,0.0004476761008815888,0.007481013874240127,0.013720120372480337,13959.634873954019,15364.649245085031
2015-08,85.25836181640625,26.90619659423828,58.764732360839844,108.81999969482422,47.65935516357422,68.4723892211914,-0.06091537646338796,-0.07233416339236465,-0.002461852871622039,0.03707232801234017,-0.06291103447722368,-0.0004949184548342922,-0.035294803157484275,-0.03753396702668159,13466.93230892746,14787.953006943482
2015-09,82.76629638671875,25.808332443237305,59.24050521850586,106.86000061035156,49.11759567260742,68.67440032958984,-0.029229572051288844,-0.040803394383733704,0.008096231167098233,-0.01801138660144541,0.030597151472744333,0.002950256456596856,-0.015912048449978518,-0.014299250763934011,13252.645829555226,14576.496358611925
2015-10,89.31415557861328,27.5462646484375,59.25790023803711,109.30000305175781,51.94606399536133,68.57740783691406,0.07911262769690941,0.06733996506835904,0.00029363388220771114,0.022833636790845047,0.05758564286426027,-0.0014123529613696562,0.04691148248379859,0.047585030171028726,13874.347092252392,15270.119377624364
2015-11,89.85073852539062,27.336273193359375,59.024864196777344,101.91999816894531,51.62093734741211,68.40027618408203,0.006007815259531313,-0.007623227967862967,-0.00393257338386388,-0.06752062833262484,-0.006258927490218502,-0.0025829447104981362,-0.006917657880631207,0.0020316598021732357,13778.369105751059,15301.14306533827
2015-12,87.94280242919922,26.75301742553711,58.92091369628906,101.45999908447266,52.56611251831055,68.2983169555664,-0.02123450655502679,-0.021336330804740178,-0.001761130701490976,-0.004513334897339294,0.018309918793945057,-0.001490625977024207,-0.011744903766982373,-0.013445156213612464,13616.54348653805,15095.416806577965
2016-01,82.90910339355469,25.274015426635742,59.62857437133789,106.94999694824219,50.759620666503906,68.74353790283203,-0.057238328738694055,-0.05528355831329834,0.012010347950415445,0.05410997351969926,-0.03436609186531303,0.006518768940606323,-0.02416664704913392,-0.029538858063050254,13287.477286069701,14649.515432125876
2016-02,82.900634765625,24.494455337524414,60.135986328125,118.63999938964844,50.57501220703125,68.82057189941406,-0.00010214352324477982,-0.03084433066736858,0.008509543656489038,0.10930343875618398,-0.003636915663447371,0.0011205998255561234,0.008264406988442897,0.0033425313486487476,13397.290406211474,14698.481896700272
2016-03,88.79476928710938,26.255844116210938,60.66714096069336,117.63999938964844,55.86790084838867,68.91536712646484,0.07109878637417144,0.07190969361903532,0.008832558755587305,-0.008428860461434318,0.10465422370420252,0.0013774257381837796,0.04589280470739659,0.046192295326737784,14012.129638432014,15377.438513327359
2016-04,89.37926483154297,26.863197326660156,60.91156768798828,123.6500015258789,54.554534912109375,68.94046020507812,0.006582544772921084,0.023132115187804114,0.004028980489673817,0.051088083708025867,-0.023508417469334297,0.00036411441539940803,0.011061673527863346,0.005561119059622177,14167.127241922446,15462.95427973199
2016-05,90.92949676513672,26.78271484375,60.90717315673828,116.05999755859375,55.781227111816406,68.8585433959961,0.01734442475573661,-0.0029960127951813575,-7.214608680750079e-05,-0.06138296703293311,0.022485613738313592,-0.001188225446107416,0.0013969041726325632,0.010377796418718966,14186.917361080903,15623.425671279008
2016-06,91.17813873291016,26.23107147216797,62.137420654296875,126.47000122070312,59.6459846496582,69.2734375,0.002734447859264577,-0.020596992306430195,0.02019872921031296,0.08969501879279118,0.0692841971743412,0.006025310492234981,0.01578888986292747,0.00972016039968393,14410.913036789463,15775.28787479638
2016-07,94.80281066894531,27.321557998657227,62.50962448120117,128.97999572753906,62.18870162963867,69.24095153808594,0.03975373906954793,0.04157232111720255,0.005990010898184295,0.01984656031160892,0.04263014509552643,-0.00046895264745683285,0.027727562173510002,0.02624824780100248,14810.49252399409,16189.361540066186
2016-08,94.99849700927734,27.432832717895508,62.3134880065918,124.77999877929688,59.847808837890625,69.07914733886719,0.002064140703753825,0.0040727808876692695,-0.0031377004139315767,-0.03256316550912575,-0.037641769813576476,-0.002336828071025976,-0.004603098133973671,-1.659574332033573e-05,14742.318373493661,16189.092865577546
2016-09,95.18765258789062,27.88214683532715,62.38468933105469,125.63999938964844,58.75105285644531,69.16862487792969,0.001991142855605421,0.016378699278056574,0.001142631021639362,0.006892135107908315,-0.01832574997718106,0.0012952901491902757,0.0033766103087517875,0.0016517381220189974,14792.0974376885,16215.833007424524
2016-10,93.1014404296875,27.21136474609375,61.798580169677734,121.94000244140625,55.37799835205078,69.1352767944336,-0.021916835865626982,-0.024057763313386826,-0.009395080229808728,-0.02944919584699579,-0.057412664801708146,-0.0004821273164667961,-0.020563828091319326,-0.01690813361129968,14487.91528886983,15941.653536316466
2016-11,97.28242492675781,26.80143928527832,60.207969665527344,111.75,54.45006561279297,68.81033325195312,0.044907838995551286,-0.01506449473006588,-0.025738625382381253,-0.08356570639157301,-0.01675634307615692,-0.004700111976793764,-0.00016058834868951482,0.016649253244378267,14485.588698477637,16207.070163176737
2016-12,99.21507263183594,27.457685470581055,60.40658950805664,109.61000061035156,57.07297897338867,68.86016845703125,0.019866360306429298,0.02448548297416253,0.003298896203155266,-0.019149882681417818,0.04817098622521132,0.000724240135498988,0.012973863669378648,0.013239374665119685,14673.522751422377,16421.641637290915
2017-01,101.05622100830078,28.464614868164062,60.51871871948242,115.55000305175781,56.96231460571289,68.9334945678711,0.018557143865599146,0.03667204210135844,0.0018562413858975724,0.05419215772584596,-0.0019389975723429487,0.0010648552346426143,0.018763232863617398,0.011876782873718517,14948.845475736902,16616.677909447037
2017-02,104.79013061523438,28.765199661254883,60.891849517822266,119.2300033569336,58.96086883544922,68.9588394165039,0.03694883471475641,0.01055994590065601,0.006165543591056366,0.031847686784806095,0.0350855516242643,0.0003676710254092441,0.022862341479729344,0.02463551826527639,15290.611085730905,17026.038381593433
2017-03,104.84803009033203,29.64495849609375,60.86784744262695,118.72000122070312,57.531864166259766,69.00292205810547,0.0005525279409208661,0.030584137958334923,-0.0003941754994366553,-0.00427746474772539,-0.02423649273516626,0.0006392602018039373,0.003102479893818766,0.00017384656477785753,15338.049899188589,17028.998299877847
2017-04,105.96285247802734,30.301212310791016,61.352359771728516,120.7699966430664,57.671180725097656,69.13199615478516,0.010632745190680692,0.02213711362705184,0.007960070044505052,0.01726748147982482,0.0024215547480832544,0.0018705598665951229,0.011505036510172718,0.009563675132210436,15514.514723273605,17191.85810744484
2017-05,107.03448486328125,31.33464813232422,61.788063049316406,120.62000274658203,57.25322341918945,69.18268585205078,0.010113283666803197,0.03410542822292206,0.0071016547563775845,-0.0012419798017191397,-0.007247247249895672,0.0007332306324865367,0.010486642578211613,0.008908632102632952,15677.209893950976,17345.014046484735
2017-06,108.04843139648438,31.534334182739258,61.81982421875,118.0199966430664,58.531463623046875,69.12866973876953,0.009473082759245965,0.006372691647015705,0.0005140340684939293,-0.02155534773928114,0.02232608275168313,-0.000780775025080227,0.0037953759802762557,0.005889463282945151,15736.710799820226,17447.166869853674
2017-07,110.08007049560547,32.4425048828125,62.19838333129883,120.75,59.25583267211914,69.25723266601562,0.01880304112575204,0.028799425249014465,0.0061235876570806536,0.02313170169958645,0.01237572075315474,0.00185976278339961,0.01639697149870951,0.013731259738283486,15994.745198288314,17686.73844984081
2017-08,110.24502563476562,32.450138092041016,62.86262893676758,125.81999969482422,59.101131439208984,69.39736938476562,0.001498501394643803,0.00023528421298202318,0.010679467373462925,0.04198757511241591,-0.0026107342675643075,0.002023423595710172,0.007473952010819439,0.005170887786171452,16114.289156325603,17778.1945896683
2017-09,112.9350814819336,33.26603317260742,62.567970275878906,121.58000183105469,59.033687591552734,69.26775360107422,0.024400700455002422,0.02514303878313906,-0.004687342318837273,-0.03369891808976022,-0.0011411600085122764,-0.001867733385868986,0.008839563941067425,0.012765483345466544,16256.732445687794,18005.14183661517
2017-10,115.38526153564453,33.856101989746094,62.5511360168457,120.66999816894531,58.40138626098633,69.20458221435547,0.021695473377799868,0.017737877374106592,-0.0002690555400627348,-0.007484813689786707,-0.01071085606139377,-0.0009119883847044097,0.009941983480936672,0.012909661810654827,16418.35661111683,18237.582128578742
2017-11,118.88177490234375,34.14728927612305,62.48445510864258,121.0999984741211,59.95733642578125,69.05496215820312,0.03030294614896789,0.008600732785633225,-0.001066022337070982,0.003563440057186007,0.02664234985521796,-0.0021619963789234475,0.014725144472697722,0.017755358754552343,16660.119284219796,18561.396942087267
2017-12,120.26205444335938,34.7121467590332,62.82253646850586,123.6500015258789,59.86893844604492,69.04106140136719,0.011610522657063749,0.016541795699874795,0.005410647484649589,0.021057003170010358,-0.0014743480115356755,-0.00020129989795791836,0.010500058210495473,0.009130572588098084,16835.0515064979,18730.8731242035
2018-01,126.5533447265625,36.360321044921875,62.044620513916016,127.6500015258789,57.32207489013672,68.8433837890625,0.05231317818677517,0.04748119721116839,-0.0123827530424504,0.03234937283169237,-0.04254064999337659,-0.002863189068828098,0.025916507925831733,0.026434805695084936,17271.35725229784,19226.020115741107
2018-02,121.79541015625,34.50322723388672,61.401649475097656,125.0,52.921016693115234,68.7741928100586,-0.03759627673683952,-0.05107473635177162,-0.010363042492525953,-0.020759902030566435,-0.07677771967355573,-0.0010050490721942307,-0.031255610410977186,-0.02670298303911409,16731.530438751215,18712.628026680806
2018-03,119.40436553955078,34.36868667602539,61.823219299316406,125.79000091552734,54.98004913330078,68.94416046142578,-0.01963164797123118,-0.0038993615567992634,0.006865773604171954,0.006320007324218668,0.038907650851186526,0.002471387077367826,-0.00402016739211979,-0.009032679341069926,16664.266885661087,18543.60285808708
2018-04,119.94105529785156,34.80363845825195,61.29593276977539,124.58999633789062,55.431705474853516,68.78227996826172,0.0044947247604862905,0.012655467062987036,-0.008528940024752907,-0.009539745360543916,0.008214913385356848,-0.00234799426203236,0.0009033463775661778,-0.0007147411536093883,16679.320490787046,18530.348981988216
2018-05,123.205078125,34.306549072265625,61.71402359008789,123.0999984741211,57.471527099609375,69.02456665039062,0.027213557685004774,-0.014282684455034889,0.006820857460197782,-0.011959209467577336,0.03679882491945374,0.0035225160061675975,0.011268380870319455,0.01905647759508198,16867.269426735358,18883.472162192524
2018-06,124.07190704345703,33.73937225341797,61.83036422729492,118.6500015258789,59.88658905029297,69.05439758300781,0.007035659013807649,-0.016532610658475666,0.0018851572209872547,-0.03614944763120931,0.04202188583744815,0.0004321784846297305,-0.000686580235018514,0.004975458296679491,16855.68869292823,18977.426090432018
2018-07,128.18905639648438,34.51011276245117,61.80765914916992,115.98999786376953,60.246864318847656,69.0129623413086,0.033183574357290135,0.02284394929591871,-0.0003672156618960143,-0.022418909632539674,0.006015959069769705,-0.0006000376970838328,0.014637123327210183,0.019763258349615676,17102.407487091685,19352.481865067963
2018-08,132.58900451660156,33.91238784790039,62.22111892700195,113.51000213623047,61.79823684692383,69.25222778320312,0.034323898184477564,-0.0173202828592649,0.006689458612793686,-0.021381117106768266,0.02575026178733153,0.003466963796036282,0.012126631066591278,0.023270122355804012,17309.802073038154,19802.816485956573
2018-09,132.8489990234375,34.15345764160156,61.88140106201172,112.76000213623047,60.151702880859375,69.15315246582031,0.0019609054897413714,0.007108605704275073,-0.005459848213092977,-0.006607347245927042,-0.026643704579193295,-0.0014306444796688966,-0.0015787611792712488,-0.001007395991392368,17282.474029504374,19782.867208010342
2018-10,123.00406646728516,31.217226028442383,61.347835540771484,115.1500015258789,58.39219284057617,69.2590560913086,-0.07410618543249603,-0.08597172338951187,-0.008622389152203369,0.02119545356837582,-0.029251209126501587,0.0015314359752525153,-0.043960273270200904,-0.04791266692037896,16522.73174838221,18835.017280742853
